AUDIO,STEEL,Y,Y2,DISTANCE,ANGLE,SHAPE,AREA,POWER,THICK,relative_path
fold_2_noise/Galvanised_286_noise.wav,Galvanised,3,8,11,45,semicylinder,483.0,29.8,2.8,/fold_2/Galvanised_286.wav
fold_2_noise/Galvanised_287_noise.wav,Galvanised,3,8,11,45,tube,791.28,25.8,21.0,/fold_2/Galvanised_287.wav
fold_2_noise/Galvanised_288_noise.wav,Galvanised,3,8,11,45,tube,791.28,27.8,21.0,/fold_2/Galvanised_288.wav
fold_2_noise/Galvanised_289_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,13.8,2.8,/fold_2/Galvanised_289.wav
fold_2_noise/Galvanised_29_noise.wav,Galvanised,3,8,11,90,tube,3297.0,23.8,2.8,/fold_2/Galvanised_29.wav
fold_2_noise/Galvanised_290_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,15.8,2.8,/fold_2/Galvanised_290.wav
fold_2_noise/Galvanised_291_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,17.8,2.8,/fold_2/Galvanised_291.wav
fold_2_noise/Galvanised_292_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,19.8,2.8,/fold_2/Galvanised_292.wav
fold_2_noise/Galvanised_293_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,21.8,2.8,/fold_2/Galvanised_293.wav
fold_2_noise/Galvanised_294_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,23.8,2.8,/fold_2/Galvanised_294.wav
fold_2_noise/Galvanised_295_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,25.8,2.8,/fold_2/Galvanised_295.wav
fold_2_noise/Galvanised_296_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,27.8,2.8,/fold_2/Galvanised_296.wav
fold_2_noise/Galvanised_297_noise.wav,Galvanised,3,8,11,90,semicylinder,483.0,29.8,2.8,/fold_2/Galvanised_297.wav
fold_2_noise/Galvanised_298_noise.wav,Galvanised,3,8,11,90,tube,791.28,25.8,21.0,/fold_2/Galvanised_298.wav
fold_2_noise/Galvanised_299_noise.wav,Galvanised,3,8,11,90,tube,791.28,27.8,21.0,/fold_2/Galvanised_299.wav
fold_2_noise/Galvanised_3_noise.wav,Galvanised,3,8,11,0,tube,3297.0,15.8,2.8,/fold_2/Galvanised_3.wav
fold_2_noise/Galvanised_30_noise.wav,Galvanised,3,8,11,90,tube,3297.0,25.8,2.8,/fold_2/Galvanised_30.wav
fold_2_noise/Galvanised_300_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,13.8,2.8,/fold_2/Galvanised_300.wav
fold_2_noise/Galvanised_301_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,15.8,2.8,/fold_2/Galvanised_301.wav
fold_2_noise/Galvanised_302_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,17.8,2.8,/fold_2/Galvanised_302.wav
fold_2_noise/Galvanised_303_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,19.8,2.8,/fold_2/Galvanised_303.wav
fold_2_noise/Galvanised_304_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,21.8,2.8,/fold_2/Galvanised_304.wav
fold_2_noise/Galvanised_305_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,23.8,2.8,/fold_2/Galvanised_305.wav
fold_2_noise/Galvanised_306_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,25.8,2.8,/fold_2/Galvanised_306.wav
fold_2_noise/Galvanised_307_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,27.8,2.8,/fold_2/Galvanised_307.wav
fold_2_noise/Galvanised_308_noise.wav,Galvanised,3,8,11,135,semicylinder,483.0,29.8,2.8,/fold_2/Galvanised_308.wav
fold_2_noise/Galvanised_31_noise.wav,Galvanised,3,8,11,90,tube,3297.0,27.8,2.8,/fold_2/Galvanised_31.wav
fold_2_noise/Galvanised_310_noise.wav,Galvanised,3,8,11,135,tube,791.28,27.8,21.0,/fold_2/Galvanised_310.wav
fold_2_noise/Galvanised_311_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,13.8,2.8,/fold_2/Galvanised_311.wav
fold_2_noise/Galvanised_312_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,15.8,2.8,/fold_2/Galvanised_312.wav
fold_2_noise/Galvanised_313_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,17.8,2.8,/fold_2/Galvanised_313.wav
fold_2_noise/Galvanised_314_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,19.8,2.8,/fold_2/Galvanised_314.wav
fold_2_noise/Galvanised_315_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,21.8,2.8,/fold_2/Galvanised_315.wav
fold_2_noise/Galvanised_316_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,23.8,2.8,/fold_2/Galvanised_316.wav
fold_2_noise/Galvanised_317_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,25.8,2.8,/fold_2/Galvanised_317.wav
fold_2_noise/Galvanised_318_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,27.8,2.8,/fold_2/Galvanised_318.wav
fold_2_noise/Galvanised_319_noise.wav,Galvanised,3,8,11,180,semicylinder,483.0,29.8,2.8,/fold_2/Galvanised_319.wav
fold_2_noise/Galvanised_32_noise.wav,Galvanised,3,8,11,90,tube,3297.0,29.8,2.8,/fold_2/Galvanised_32.wav
fold_2_noise/Galvanised_320_noise.wav,Galvanised,3,8,11,180,tube,791.28,25.8,21.0,/fold_2/Galvanised_320.wav
fold_2_noise/Galvanised_321_noise.wav,Galvanised,3,8,11,180,tube,791.28,27.8,21.0,/fold_2/Galvanised_321.wav
fold_2_noise/Galvanised_322_noise.wav,Galvanised,3,8,11,180,tube,791.28,29.8,21.0,/fold_2/Galvanised_322.wav
fold_2_noise/Galvanised_323_noise.wav,Galvanised,3,8,11,0,square,6.25,13.8,1.2,/fold_2/Galvanised_323.wav
fold_2_noise/Galvanised_324_noise.wav,Galvanised,3,8,11,0,square,6.25,15.8,1.2,/fold_2/Galvanised_324.wav
fold_2_noise/Galvanised_325_noise.wav,Galvanised,3,8,11,0,square,6.25,17.8,1.2,/fold_2/Galvanised_325.wav
fold_2_noise/Galvanised_326_noise.wav,Galvanised,3,8,11,0,square,6.25,19.8,1.2,/fold_2/Galvanised_326.wav
fold_2_noise/Galvanised_327_noise.wav,Galvanised,3,8,11,0,square,6.25,21.8,1.2,/fold_2/Galvanised_327.wav
fold_2_noise/Galvanised_328_noise.wav,Galvanised,3,8,11,0,square,6.25,23.8,1.2,/fold_2/Galvanised_328.wav
fold_2_noise/Galvanised_329_noise.wav,Galvanised,3,8,11,0,square,6.25,25.8,1.2,/fold_2/Galvanised_329.wav
fold_2_noise/Galvanised_330_noise.wav,Galvanised,3,8,11,0,square,6.25,27.8,1.2,/fold_2/Galvanised_330.wav
fold_2_noise/Galvanised_331_noise.wav,Galvanised,3,8,11,0,square,6.25,29.8,1.2,/fold_2/Galvanised_331.wav
fold_2_noise/Galvanised_334_noise.wav,Galvanised,3,8,11,45,square,6.25,13.8,1.2,/fold_2/Galvanised_334.wav
fold_2_noise/Galvanised_335_noise.wav,Galvanised,3,8,11,45,square,6.25,15.8,1.2,/fold_2/Galvanised_335.wav
fold_2_noise/Galvanised_336_noise.wav,Galvanised,3,8,11,45,square,6.25,17.8,1.2,/fold_2/Galvanised_336.wav
fold_2_noise/Galvanised_337_noise.wav,Galvanised,3,8,11,45,square,6.25,19.8,1.2,/fold_2/Galvanised_337.wav
fold_2_noise/Galvanised_338_noise.wav,Galvanised,3,8,11,45,square,6.25,21.8,1.2,/fold_2/Galvanised_338.wav
fold_2_noise/Galvanised_339_noise.wav,Galvanised,3,8,11,45,square,6.25,23.8,1.2,/fold_2/Galvanised_339.wav
fold_2_noise/Galvanised_340_noise.wav,Galvanised,3,8,11,45,square,6.25,25.8,1.2,/fold_2/Galvanised_340.wav
fold_2_noise/Galvanised_341_noise.wav,Galvanised,3,8,11,45,square,6.25,27.8,1.2,/fold_2/Galvanised_341.wav
fold_2_noise/Galvanised_342_noise.wav,Galvanised,3,8,11,45,square,6.25,29.8,1.2,/fold_2/Galvanised_342.wav
fold_2_noise/Galvanised_345_noise.wav,Galvanised,3,8,11,90,square,6.25,13.8,1.2,/fold_2/Galvanised_345.wav
fold_2_noise/Galvanised_346_noise.wav,Galvanised,3,8,11,90,square,6.25,15.8,1.2,/fold_2/Galvanised_346.wav
fold_2_noise/Galvanised_347_noise.wav,Galvanised,3,8,11,90,square,6.25,17.8,1.2,/fold_2/Galvanised_347.wav
fold_2_noise/Galvanised_348_noise.wav,Galvanised,3,8,11,90,square,6.25,19.8,1.2,/fold_2/Galvanised_348.wav
fold_2_noise/Galvanised_349_noise.wav,Galvanised,3,8,11,90,square,6.25,21.8,1.2,/fold_2/Galvanised_349.wav
fold_2_noise/Galvanised_35_noise.wav,Galvanised,3,8,11,135,tube,3297.0,13.8,2.8,/fold_2/Galvanised_35.wav
fold_2_noise/Galvanised_350_noise.wav,Galvanised,3,8,11,90,square,6.25,23.8,1.2,/fold_2/Galvanised_350.wav
fold_2_noise/Galvanised_351_noise.wav,Galvanised,3,8,11,90,square,6.25,25.8,1.2,/fold_2/Galvanised_351.wav
fold_2_noise/Galvanised_352_noise.wav,Galvanised,3,8,11,90,square,6.25,27.8,1.2,/fold_2/Galvanised_352.wav
fold_2_noise/Galvanised_353_noise.wav,Galvanised,3,8,11,90,square,6.25,29.8,1.2,/fold_2/Galvanised_353.wav
fold_2_noise/Galvanised_356_noise.wav,Galvanised,3,8,11,135,square,6.25,13.8,1.2,/fold_2/Galvanised_356.wav
fold_2_noise/Galvanised_357_noise.wav,Galvanised,3,8,11,135,square,6.25,15.8,1.2,/fold_2/Galvanised_357.wav
fold_2_noise/Galvanised_358_noise.wav,Galvanised,3,8,11,135,square,6.25,17.8,1.2,/fold_2/Galvanised_358.wav
fold_2_noise/Galvanised_359_noise.wav,Galvanised,3,8,11,135,square,6.25,19.8,1.2,/fold_2/Galvanised_359.wav
fold_2_noise/Galvanised_36_noise.wav,Galvanised,3,8,11,135,tube,3297.0,15.8,2.8,/fold_2/Galvanised_36.wav
fold_2_noise/Galvanised_360_noise.wav,Galvanised,3,8,11,135,square,6.25,21.8,1.2,/fold_2/Galvanised_360.wav
fold_2_noise/Galvanised_361_noise.wav,Galvanised,3,8,11,135,square,6.25,23.8,1.2,/fold_2/Galvanised_361.wav
fold_2_noise/Galvanised_362_noise.wav,Galvanised,3,8,11,135,square,6.25,25.8,1.2,/fold_2/Galvanised_362.wav
fold_2_noise/Galvanised_363_noise.wav,Galvanised,3,8,11,135,square,6.25,27.8,1.2,/fold_2/Galvanised_363.wav
fold_2_noise/Galvanised_364_noise.wav,Galvanised,3,8,11,135,square,6.25,29.8,1.2,/fold_2/Galvanised_364.wav
fold_2_noise/Galvanised_367_noise.wav,Galvanised,3,8,11,180,square,6.25,13.8,1.2,/fold_2/Galvanised_367.wav
fold_2_noise/Galvanised_368_noise.wav,Galvanised,3,8,11,180,square,6.25,15.8,1.2,/fold_2/Galvanised_368.wav
fold_2_noise/Galvanised_369_noise.wav,Galvanised,3,8,11,180,square,6.25,17.8,1.2,/fold_2/Galvanised_369.wav
fold_2_noise/Galvanised_37_noise.wav,Galvanised,3,8,11,135,tube,3297.0,17.8,2.8,/fold_2/Galvanised_37.wav
fold_2_noise/Galvanised_370_noise.wav,Galvanised,3,8,11,180,square,6.25,19.8,1.2,/fold_2/Galvanised_370.wav
fold_2_noise/Galvanised_371_noise.wav,Galvanised,3,8,11,180,square,6.25,21.8,1.2,/fold_2/Galvanised_371.wav
fold_2_noise/Galvanised_372_noise.wav,Galvanised,3,8,11,180,square,6.25,23.8,1.2,/fold_2/Galvanised_372.wav
fold_2_noise/Galvanised_373_noise.wav,Galvanised,3,8,11,180,square,6.25,25.8,1.2,/fold_2/Galvanised_373.wav
fold_2_noise/Galvanised_374_noise.wav,Galvanised,3,8,11,180,square,6.25,27.8,1.2,/fold_2/Galvanised_374.wav
fold_2_noise/Galvanised_375_noise.wav,Galvanised,3,8,11,180,square,6.25,29.8,1.2,/fold_2/Galvanised_375.wav
fold_2_noise/Galvanised_38_noise.wav,Galvanised,3,8,11,135,tube,3297.0,19.8,2.8,/fold_2/Galvanised_38.wav
fold_2_noise/Galvanised_39_noise.wav,Galvanised,3,8,11,135,tube,3297.0,21.8,2.8,/fold_2/Galvanised_39.wav
fold_2_noise/Galvanised_4_noise.wav,Galvanised,3,8,11,0,tube,3297.0,17.8,2.8,/fold_2/Galvanised_4.wav
fold_2_noise/Galvanised_40_noise.wav,Galvanised,3,8,11,135,tube,3297.0,23.8,2.8,/fold_2/Galvanised_40.wav
fold_2_noise/Galvanised_41_noise.wav,Galvanised,3,8,11,135,tube,3297.0,25.8,2.8,/fold_2/Galvanised_41.wav
fold_2_noise/Galvanised_42_noise.wav,Galvanised,3,8,11,135,tube,3297.0,27.8,2.8,/fold_2/Galvanised_42.wav
fold_2_noise/Galvanised_43_noise.wav,Galvanised,3,8,11,135,tube,3297.0,29.8,2.8,/fold_2/Galvanised_43.wav
fold_2_noise/Galvanised_46_noise.wav,Galvanised,3,8,11,180,tube,3297.0,13.8,2.8,/fold_2/Galvanised_46.wav
fold_2_noise/Galvanised_47_noise.wav,Galvanised,3,8,11,180,tube,3297.0,15.8,2.8,/fold_2/Galvanised_47.wav
fold_2_noise/Galvanised_48_noise.wav,Galvanised,3,8,11,180,tube,3297.0,17.8,2.8,/fold_2/Galvanised_48.wav
fold_2_noise/Galvanised_49_noise.wav,Galvanised,3,8,11,180,tube,3297.0,19.8,2.8,/fold_2/Galvanised_49.wav
fold_2_noise/Galvanised_5_noise.wav,Galvanised,3,8,11,0,tube,3297.0,19.8,2.8,/fold_2/Galvanised_5.wav
fold_2_noise/Galvanised_50_noise.wav,Galvanised,3,8,11,180,tube,3297.0,21.8,2.8,/fold_2/Galvanised_50.wav
fold_2_noise/Galvanised_51_noise.wav,Galvanised,3,8,11,180,tube,3297.0,23.8,2.8,/fold_2/Galvanised_51.wav
fold_2_noise/Galvanised_52_noise.wav,Galvanised,3,8,11,180,tube,3297.0,25.8,2.8,/fold_2/Galvanised_52.wav
fold_2_noise/Galvanised_53_noise.wav,Galvanised,3,8,11,180,tube,3297.0,27.8,2.8,/fold_2/Galvanised_53.wav
fold_2_noise/Galvanised_54_noise.wav,Galvanised,3,8,11,180,tube,3297.0,29.8,2.8,/fold_2/Galvanised_54.wav
fold_2_noise/Galvanised_57_noise.wav,Galvanised,3,8,11,0,square,2500.0,13.8,1.2,/fold_2/Galvanised_57.wav
fold_2_noise/Galvanised_58_noise.wav,Galvanised,3,8,11,0,square,2500.0,15.8,1.2,/fold_2/Galvanised_58.wav
fold_2_noise/Galvanised_59_noise.wav,Galvanised,3,8,11,0,square,2500.0,17.8,1.2,/fold_2/Galvanised_59.wav
fold_2_noise/Galvanised_6_noise.wav,Galvanised,3,8,11,0,tube,3297.0,21.8,2.8,/fold_2/Galvanised_6.wav
fold_2_noise/Galvanised_60_noise.wav,Galvanised,3,8,11,0,square,2500.0,19.8,1.2,/fold_2/Galvanised_60.wav
fold_2_noise/Galvanised_61_noise.wav,Galvanised,3,8,11,0,square,2500.0,21.8,1.2,/fold_2/Galvanised_61.wav
fold_2_noise/Galvanised_62_noise.wav,Galvanised,3,8,11,0,square,2500.0,23.8,1.2,/fold_2/Galvanised_62.wav
fold_2_noise/Galvanised_63_noise.wav,Galvanised,3,8,11,0,square,2500.0,25.8,1.2,/fold_2/Galvanised_63.wav
fold_2_noise/Galvanised_64_noise.wav,Galvanised,3,8,11,0,square,2500.0,27.8,1.2,/fold_2/Galvanised_64.wav
fold_2_noise/Galvanised_65_noise.wav,Galvanised,3,8,11,0,square,2500.0,29.8,1.2,/fold_2/Galvanised_65.wav
fold_2_noise/Galvanised_68_noise.wav,Galvanised,3,8,11,45,square,2500.0,13.8,1.2,/fold_2/Galvanised_68.wav
fold_2_noise/Galvanised_69_noise.wav,Galvanised,3,8,11,45,square,2500.0,15.8,1.2,/fold_2/Galvanised_69.wav
fold_2_noise/Galvanised_7_noise.wav,Galvanised,3,8,11,0,tube,3297.0,23.8,2.8,/fold_2/Galvanised_7.wav
fold_2_noise/Galvanised_70_noise.wav,Galvanised,3,8,11,45,square,2500.0,17.8,1.2,/fold_2/Galvanised_70.wav
fold_2_noise/Galvanised_71_noise.wav,Galvanised,3,8,11,45,square,2500.0,19.8,1.2,/fold_2/Galvanised_71.wav
fold_2_noise/Galvanised_72_noise.wav,Galvanised,3,8,11,45,square,2500.0,21.8,1.2,/fold_2/Galvanised_72.wav
fold_2_noise/Galvanised_73_noise.wav,Galvanised,3,8,11,45,square,2500.0,23.8,1.2,/fold_2/Galvanised_73.wav
fold_2_noise/Galvanised_74_noise.wav,Galvanised,3,8,11,45,square,2500.0,25.8,1.2,/fold_2/Galvanised_74.wav
fold_2_noise/Galvanised_75_noise.wav,Galvanised,3,8,11,45,square,2500.0,27.8,1.2,/fold_2/Galvanised_75.wav
fold_2_noise/Galvanised_76_noise.wav,Galvanised,3,8,11,45,square,2500.0,29.8,1.2,/fold_2/Galvanised_76.wav
fold_2_noise/Galvanised_79_noise.wav,Galvanised,3,8,11,90,square,2500.0,13.8,1.2,/fold_2/Galvanised_79.wav
fold_2_noise/Galvanised_8_noise.wav,Galvanised,3,8,11,0,tube,3297.0,25.8,2.8,/fold_2/Galvanised_8.wav
fold_2_noise/Galvanised_80_noise.wav,Galvanised,3,8,11,90,square,2500.0,15.8,1.2,/fold_2/Galvanised_80.wav
fold_2_noise/Galvanised_81_noise.wav,Galvanised,3,8,11,90,square,2500.0,17.8,1.2,/fold_2/Galvanised_81.wav
fold_2_noise/Galvanised_82_noise.wav,Galvanised,3,8,11,90,square,2500.0,19.8,1.2,/fold_2/Galvanised_82.wav
fold_2_noise/Galvanised_83_noise.wav,Galvanised,3,8,11,90,square,2500.0,21.8,1.2,/fold_2/Galvanised_83.wav
fold_2_noise/Galvanised_84_noise.wav,Galvanised,3,8,11,90,square,2500.0,23.8,1.2,/fold_2/Galvanised_84.wav
fold_2_noise/Galvanised_85_noise.wav,Galvanised,3,8,11,90,square,2500.0,25.8,1.2,/fold_2/Galvanised_85.wav
fold_2_noise/Galvanised_86_noise.wav,Galvanised,3,8,11,90,square,2500.0,27.8,1.2,/fold_2/Galvanised_86.wav
fold_2_noise/Galvanised_87_noise.wav,Galvanised,3,8,11,90,square,2500.0,29.8,1.2,/fold_2/Galvanised_87.wav
fold_2_noise/Galvanised_9_noise.wav,Galvanised,3,8,11,0,tube,3297.0,27.8,2.8,/fold_2/Galvanised_9.wav
fold_2_noise/Galvanised_90_noise.wav,Galvanised,3,8,11,135,square,2500.0,13.8,1.2,/fold_2/Galvanised_90.wav
fold_2_noise/Galvanised_91_noise.wav,Galvanised,3,8,11,135,square,2500.0,15.8,1.2,/fold_2/Galvanised_91.wav
fold_2_noise/Galvanised_92_noise.wav,Galvanised,3,8,11,135,square,2500.0,17.8,1.2,/fold_2/Galvanised_92.wav
fold_2_noise/Galvanised_93_noise.wav,Galvanised,3,8,11,135,square,2500.0,19.8,1.2,/fold_2/Galvanised_93.wav
fold_2_noise/Galvanised_94_noise.wav,Galvanised,3,8,11,135,square,2500.0,21.8,1.2,/fold_2/Galvanised_94.wav
fold_2_noise/Galvanised_95_noise.wav,Galvanised,3,8,11,135,square,2500.0,23.8,1.2,/fold_2/Galvanised_95.wav
fold_2_noise/Galvanised_96_noise.wav,Galvanised,3,8,11,135,square,2500.0,25.8,1.2,/fold_2/Galvanised_96.wav
fold_2_noise/Galvanised_97_noise.wav,Galvanised,3,8,11,135,square,2500.0,27.8,1.2,/fold_2/Galvanised_97.wav
fold_2_noise/Galvanised_98_noise.wav,Galvanised,3,8,11,135,square,2500.0,29.8,1.2,/fold_2/Galvanised_98.wav
fold_2_noise/Stainless_10_noise.wav,Stainless,0,0,11,0,square,2500.0,29.8,8.0,/fold_2/Stainless_10.wav
fold_2_noise/Stainless_100_noise.wav,Stainless,0,2,11,180,square,2500.0,13.8,1.2,/fold_2/Stainless_100.wav
fold_2_noise/Stainless_1000_noise.wav,Stainless,0,2,11,135,square,6.25,27.8,1.2,/fold_2/Stainless_1000.wav
fold_2_noise/Stainless_1001_noise.wav,Stainless,0,2,11,135,square,6.25,29.8,1.2,/fold_2/Stainless_1001.wav
fold_2_noise/Stainless_1004_noise.wav,Stainless,0,2,11,180,square,6.25,13.8,1.2,/fold_2/Stainless_1004.wav
fold_2_noise/Stainless_1005_noise.wav,Stainless,0,2,11,180,square,6.25,15.8,1.2,/fold_2/Stainless_1005.wav
fold_2_noise/Stainless_1006_noise.wav,Stainless,0,2,11,180,square,6.25,17.8,1.2,/fold_2/Stainless_1006.wav
fold_2_noise/Stainless_1007_noise.wav,Stainless,0,2,11,180,square,6.25,19.8,1.2,/fold_2/Stainless_1007.wav
fold_2_noise/Stainless_1008_noise.wav,Stainless,0,2,11,180,square,6.25,21.8,1.2,/fold_2/Stainless_1008.wav
fold_2_noise/Stainless_1009_noise.wav,Stainless,0,2,11,180,square,6.25,23.8,1.2,/fold_2/Stainless_1009.wav
fold_2_noise/Stainless_101_noise.wav,Stainless,0,2,11,180,square,2500.0,15.8,1.2,/fold_2/Stainless_101.wav
fold_2_noise/Stainless_1010_noise.wav,Stainless,0,2,11,180,square,6.25,25.8,1.2,/fold_2/Stainless_1010.wav
fold_2_noise/Stainless_1011_noise.wav,Stainless,0,2,11,180,square,6.25,27.8,1.2,/fold_2/Stainless_1011.wav
fold_2_noise/Stainless_1012_noise.wav,Stainless,0,2,11,180,square,6.25,29.8,1.2,/fold_2/Stainless_1012.wav
fold_2_noise/Stainless_1013_noise.wav,Stainless,0,0,11,0,square,6.25,13.8,10.0,/fold_2/Stainless_1013.wav
fold_2_noise/Stainless_1014_noise.wav,Stainless,0,0,11,0,square,6.25,15.8,10.0,/fold_2/Stainless_1014.wav
fold_2_noise/Stainless_1015_noise.wav,Stainless,0,0,11,0,square,6.25,17.8,10.0,/fold_2/Stainless_1015.wav
fold_2_noise/Stainless_1016_noise.wav,Stainless,0,0,11,0,square,6.25,19.8,10.0,/fold_2/Stainless_1016.wav
fold_2_noise/Stainless_1017_noise.wav,Stainless,0,0,11,0,square,6.25,21.8,10.0,/fold_2/Stainless_1017.wav
fold_2_noise/Stainless_1018_noise.wav,Stainless,0,0,11,0,square,6.25,23.8,10.0,/fold_2/Stainless_1018.wav
fold_2_noise/Stainless_1019_noise.wav,Stainless,0,0,11,0,square,6.25,25.8,10.0,/fold_2/Stainless_1019.wav
fold_2_noise/Stainless_102_noise.wav,Stainless,0,2,11,180,square,2500.0,17.8,1.2,/fold_2/Stainless_102.wav
fold_2_noise/Stainless_1020_noise.wav,Stainless,0,0,11,0,square,6.25,27.8,10.0,/fold_2/Stainless_1020.wav
fold_2_noise/Stainless_1021_noise.wav,Stainless,0,0,11,0,square,6.25,29.8,10.0,/fold_2/Stainless_1021.wav
fold_2_noise/Stainless_1024_noise.wav,Stainless,0,0,11,45,square,6.25,13.8,10.0,/fold_2/Stainless_1024.wav
fold_2_noise/Stainless_1025_noise.wav,Stainless,0,0,11,45,square,6.25,15.8,10.0,/fold_2/Stainless_1025.wav
fold_2_noise/Stainless_1026_noise.wav,Stainless,0,0,11,45,square,6.25,17.8,10.0,/fold_2/Stainless_1026.wav
fold_2_noise/Stainless_1027_noise.wav,Stainless,0,0,11,45,square,6.25,19.8,10.0,/fold_2/Stainless_1027.wav
fold_2_noise/Stainless_1028_noise.wav,Stainless,0,0,11,45,square,6.25,21.8,10.0,/fold_2/Stainless_1028.wav
fold_2_noise/Stainless_1029_noise.wav,Stainless,0,0,11,45,square,6.25,23.8,10.0,/fold_2/Stainless_1029.wav
fold_2_noise/Stainless_103_noise.wav,Stainless,0,2,11,180,square,2500.0,19.8,1.2,/fold_2/Stainless_103.wav
fold_2_noise/Stainless_1030_noise.wav,Stainless,0,0,11,45,square,6.25,25.8,10.0,/fold_2/Stainless_1030.wav
fold_2_noise/Stainless_1031_noise.wav,Stainless,0,0,11,45,square,6.25,27.8,10.0,/fold_2/Stainless_1031.wav
fold_2_noise/Stainless_1032_noise.wav,Stainless,0,0,11,45,square,6.25,29.8,10.0,/fold_2/Stainless_1032.wav
fold_2_noise/Stainless_1035_noise.wav,Stainless,0,0,11,90,square,6.25,13.8,10.0,/fold_2/Stainless_1035.wav
fold_2_noise/Stainless_1036_noise.wav,Stainless,0,0,11,90,square,6.25,15.8,10.0,/fold_2/Stainless_1036.wav
fold_2_noise/Stainless_1037_noise.wav,Stainless,0,0,11,90,square,6.25,17.8,10.0,/fold_2/Stainless_1037.wav
fold_2_noise/Stainless_1038_noise.wav,Stainless,0,0,11,90,square,6.25,19.8,10.0,/fold_2/Stainless_1038.wav
fold_2_noise/Stainless_1039_noise.wav,Stainless,0,0,11,90,square,6.25,21.8,10.0,/fold_2/Stainless_1039.wav
fold_2_noise/Stainless_104_noise.wav,Stainless,0,2,11,180,square,2500.0,21.8,1.2,/fold_2/Stainless_104.wav
fold_2_noise/Stainless_1040_noise.wav,Stainless,0,0,11,90,square,6.25,23.8,10.0,/fold_2/Stainless_1040.wav
fold_2_noise/Stainless_1041_noise.wav,Stainless,0,0,11,90,square,6.25,25.8,10.0,/fold_2/Stainless_1041.wav
fold_2_noise/Stainless_1042_noise.wav,Stainless,0,0,11,90,square,6.25,27.8,10.0,/fold_2/Stainless_1042.wav
fold_2_noise/Stainless_1043_noise.wav,Stainless,0,0,11,90,square,6.25,29.8,10.0,/fold_2/Stainless_1043.wav
fold_2_noise/Stainless_1046_noise.wav,Stainless,0,0,11,135,square,6.25,13.8,10.0,/fold_2/Stainless_1046.wav
fold_2_noise/Stainless_1047_noise.wav,Stainless,0,0,11,135,square,6.25,15.8,10.0,/fold_2/Stainless_1047.wav
fold_2_noise/Stainless_1048_noise.wav,Stainless,0,0,11,135,square,6.25,17.8,10.0,/fold_2/Stainless_1048.wav
fold_2_noise/Stainless_1049_noise.wav,Stainless,0,0,11,135,square,6.25,19.8,10.0,/fold_2/Stainless_1049.wav
fold_2_noise/Stainless_105_noise.wav,Stainless,0,2,11,180,square,2500.0,23.8,1.2,/fold_2/Stainless_105.wav
fold_2_noise/Stainless_1050_noise.wav,Stainless,0,0,11,135,square,6.25,21.8,10.0,/fold_2/Stainless_1050.wav
fold_2_noise/Stainless_1051_noise.wav,Stainless,0,0,11,135,square,6.25,23.8,10.0,/fold_2/Stainless_1051.wav
fold_2_noise/Stainless_1052_noise.wav,Stainless,0,0,11,135,square,6.25,25.8,10.0,/fold_2/Stainless_1052.wav
fold_2_noise/Stainless_1053_noise.wav,Stainless,0,0,11,135,square,6.25,27.8,10.0,/fold_2/Stainless_1053.wav
fold_2_noise/Stainless_1054_noise.wav,Stainless,0,0,11,135,square,6.25,29.8,10.0,/fold_2/Stainless_1054.wav
fold_2_noise/Stainless_1057_noise.wav,Stainless,0,0,11,180,square,6.25,13.8,10.0,/fold_2/Stainless_1057.wav
fold_2_noise/Stainless_1058_noise.wav,Stainless,0,0,11,180,square,6.25,15.8,10.0,/fold_2/Stainless_1058.wav
fold_2_noise/Stainless_1059_noise.wav,Stainless,0,0,11,180,square,6.25,17.8,10.0,/fold_2/Stainless_1059.wav
fold_2_noise/Stainless_106_noise.wav,Stainless,0,2,11,180,square,2500.0,25.8,1.2,/fold_2/Stainless_106.wav
fold_2_noise/Stainless_1060_noise.wav,Stainless,0,0,11,180,square,6.25,19.8,10.0,/fold_2/Stainless_1060.wav
